D5-DD,D7-DD,D7-UU,D7-DU,subject
0.005575,0.008546,0.01979,0.016325,8
0.002377,0.008125,0.014402,0.012866,8
0.001289,0.009839,0.007711,0.013782,8
0.002831,0.020976,0.005598,0.012299,8
0.004365,0.010271,0.00595,0.014593,8
0.001415,0.009688,0.008349,0.013186,8
0.004062,0.00717,0.016492,0.014276,8
0.002135,0.006545,0.009682,0.013066,8
0.001206,0.008091,0.009061,0.012713,8
0.001586,0.011336,0.009561,0.013166,8
0.002467,0.008867,0.023816,0.013547,8
0.003994,0.007139,0.01586,0.017265,8
0.001658,0.007146,0.014007,0.016621,8
0.001995,0.009726,0.007817,0.012825,8
0.004883,0.006822,0.018272,0.017694,8
0.002886,0.006991,0.01087,0.017665,8
0.003085,0.025417,0.028574,0.022005,8
0.004059,0.013831,0.014453,0.014154,8
0.001964,0.008158,0.00817,0.0147,8
0.003147,0.010673,0.030777,0.021328,8
0.002994,0.011633,0.010805,0.017056,8
0.001843,0.01018,0.010438,0.018093,8
0.002581,0.011695,0.009693,0.016725,8
0.001933,0.011274,0.004803,0.013822,8
0.001818,0.010317,0.013637,0.016394,8
0.001893,0.01179,0.010802,0.016625,8
0.004164,0.008931,0.018724,0.017219,8
0.001575,0.008345,0.007147,0.021077,8
0.002756,0.007974,0.006783,0.020471,8
0.003351,0.0062,0.008609,0.022295,8
0.001863,0.006568,0.008776,0.01971,8
0.001928,0.00897,0.007919,0.020079,8
0.001868,0.006696,0.00867,0.020897,8
0.001809,0.008468,0.009284,0.016278,8
0.003173,0.028627,0.044426,0.01954,9
0.003017,0.034611,0.035342,0.017264,9
0.003415,0.026367,0.035065,0.016779,9
0.00268,0.023407,0.02979,0.015331,9
0.003104,0.027565,0.033618,0.017176,9
0.002863,0.027443,0.034578,0.016947,9
0.003235,0.03207,0.037474,0.016027,9
0.003081,0.025686,0.036711,0.010744,9
0.002936,0.034404,0.039106,0.014719,9
0.002569,0.026819,0.03483,0.014464,9
0.003511,0.029322,0.033918,0.026857,9
0.00295,0.028541,0.034045,0.013981,9
0.002537,0.027792,0.033237,0.012652,9
0.003495,0.025674,0.037342,0.016554,9
0.003066,0.026904,0.037035,0.015922,9
0.003011,0.025463,0.03599,0.013227,9
0.003112,0.02703,0.036185,0.015684,9
0.003421,0.026801,0.035983,0.01557,9
0.003199,0.025783,0.035444,0.017187,9
0.003264,0.026625,0.035216,0.014659,9
0.002573,0.027955,0.036135,0.017713,9
0.003311,0.025255,0.036529,0.026342,9
0.002791,0.029209,0.066245,0.029707,9
0.003107,0.025226,0.064024,0.031123,9
0.002926,0.038291,0.076507,0.030822,9
0.003196,0.024507,0.047092,0.038165,9
0.003127,0.02431,0.041375,0.036411,9
0.002796,0.024855,0.041773,0.032471,9
0.003607,0.030744,0.038137,0.016283,9
0.00252,0.025912,0.036042,0.016333,9
0.002694,0.025948,0.035465,0.013002,9
0.002851,0.028401,0.036561,0.014572,9
0.00294,0.026172,0.036602,0.01432,9
0.003329,0.027766,0.040089,0.025421,9
0.002883,0.034359,0.045319,0.015873,9
0.003373,0.026444,0.035053,0.019049,9
0.00318,0.027059,0.032559,0.020002,9
0.003004,0.024518,0.035768,0.020175,9
0.00313,0.029854,0.037858,0.018325,9
0.003149,0.027276,0.035979,0.0206,9
0.003746,0.026272,0.031654,0.014618,9
0.003334,0.026785,0.032228,0.016206,9
0.002755,0.028292,0.036228,0.017305,9
0.002636,0.028435,0.036837,0.018371,9
0.002477,0.026281,0.036127,0.013909,9
0.002222,0.02696,0.035005,0.017432,9
0.002909,0.027766,0.036397,0.016358,9
0.002475,0.028093,0.036709,0.017035,9
0.00256,0.028453,0.037657,0.017877,9
0.002563,0.024538,0.033587,0.012955,9
0.002619,0.025962,0.035738,0.013007,9
0.00258,0.024127,0.031835,0.012933,9
0.002537,0.023396,0.03464,0.012935,9
0.002563,0.022968,0.031616,0.012941,9
0.002581,0.025767,0.033451,0.012933,9
0.002782,0.027214,0.038643,0.015386,9
0.003204,0.024577,0.03845,0.02658,9
0.003491,0.025823,0.03828,0.012627,9
0.002596,0.02379,0.041804,0.012949,9
0.002695,0.042523,0.037399,0.015107,9
0.003254,0.024273,0.039964,0.01653,9
0.003189,0.028868,0.043124,0.022069,9
0.003055,0.027893,0.032952,0.016462,9
0.002377,0.024942,0.037588,0.016659,9
0.002641,0.031932,0.034481,0.018279,9
0.002232,0.027012,0.036583,0.017336,9
0.003057,0.026424,0.03701,0.016824,9
0.002757,0.024632,0.036131,0.015639,9
0.002939,0.026106,0.037331,0.016648,9
0.003444,0.025375,0.036094,0.01554,9
0.002666,0.026087,0.033941,0.01302,9
0.002484,0.026944,0.033142,0.01436,9
0.002978,0.038099,0.05382,0.018262,9
0.003095,0.028432,0.046547,0.024775,9
0.002821,0.031665,0.033824,0.021699,9
0.002374,0.028422,0.03512,0.017353,9
0.002835,0.02786,0.035452,0.018484,9
0.003769,0.024593,0.037851,0.014298,9
0.004472,0.026844,0.034835,0.012489,9
0.00447,0.024688,0.03123,0.012377,9
0.004117,0.027058,0.035091,0.013714,9
0.003867,0.023444,0.033821,0.012742,9
0.004404,0.026998,0.036159,0.013307,9
0.003388,0.026932,0.038642,0.021856,9
0.002951,0.028899,0.03182,0.013237,9
0.003308,0.02533,0.055912,0.023709,9
0.002813,0.023728,0.035857,0.013039,9
0.002263,0.023704,0.031548,0.012994,9
0.002843,0.027672,0.036351,0.015233,9
0.003632,0.028863,0.032532,0.014765,9
0.003043,0.021915,0.031868,0.030746,9
0.003155,0.025634,0.037481,0.013557,9
0.0025,0.02681,0.037063,0.015163,9
0.003119,0.025471,0.037352,0.012694,9
0.003458,0.033815,0.049318,0.013708,9
0.003648,0.025962,0.03763,0.013468,9
0.003009,0.028996,0.03812,0.015024,9
0.003424,0.025288,0.037222,0.011292,9
0.003655,0.027222,0.037082,0.022681,9
0.004036,0.027624,0.046544,0.026825,9
0.004046,0.030561,0.033223,0.013743,9
0.003572,0.027193,0.034091,0.015889,9
0.003824,0.030181,0.033704,0.017797,9
0.003869,0.030255,0.035349,0.017424,9
0.00348,0.026862,0.029749,0.013653,9
0.003933,0.032686,0.032727,0.017084,9
0.003711,0.029478,0.032879,0.020266,9
0.003235,0.023781,0.033998,0.020486,9
0.003409,0.024187,0.035928,0.019801,9
0.003392,0.023423,0.034981,0.026671,9
0.003423,0.025606,0.036557,0.017868,9
0.003144,0.024177,0.034728,0.013892,9
0.003164,0.025308,0.036805,0.01267,9
0.003159,0.026461,0.034247,0.019201,9
0.002666,0.025154,0.033022,0.017099,9
0.002333,0.025357,0.035345,0.01347,9
0.002416,0.025317,0.036512,0.013388,9
0.003041,0.025962,0.038989,0.013388,9
0.003027,0.030007,0.038852,0.016464,9
0.00342,0.035789,0.03247,0.014134,9
0.003858,0.028735,0.038429,0.013781,9
0.003732,0.033474,0.033108,0.013053,9
0.003036,0.029042,0.03864,0.013789,9
0.003308,0.031202,0.032083,0.016374,9
0.00337,0.028404,0.033025,0.020572,9
0.0035,0.027315,0.034095,0.014389,9
0.003017,0.02521,0.039678,0.024847,9
0.002526,0.024062,0.038686,0.015689,9
0.002822,0.025418,0.032364,0.013539,9
0.002959,0.028769,0.038661,0.015345,9
0.002612,0.026374,0.030894,0.02201,9
0.002604,0.02436,0.031654,0.013414,9
0.002407,0.025624,0.035191,0.014337,9
0.003535,0.025388,0.033372,0.017521,9
0.003318,0.030939,0.038227,0.017323,9
0.002554,0.036835,0.037441,0.017837,9
0.004145,0.036102,0.038686,0.01618,9
0.002805,0.031284,0.030074,0.013429,9
0.003811,0.037543,0.033687,0.014578,9
0.00363,0.035141,0.047955,0.02377,9
0.004227,0.02765,0.037214,0.016577,9
0.003326,0.026223,0.037814,0.02068,9
0.003264,0.027587,0.038152,0.016866,9
0.002916,0.023728,0.035578,0.014047,9
0.003163,0.034779,0.039459,0.018272,9
0.004137,0.027538,0.036866,0.012217,9
0.002812,0.029747,0.038675,0.021072,9
0.004055,0.026077,0.033766,0.018661,9
0.004104,0.026255,0.032953,0.012568,9
0.002963,0.025583,0.042434,0.035168,9
0.004209,0.028174,0.04239,0.025358,9
0.003647,0.02547,0.036233,0.015355,9
0.003918,0.025333,0.036287,0.017589,9
0.003772,0.028984,0.0429,0.021608,9
0.003169,0.028451,0.034365,0.017727,9
0.003435,0.028545,0.03463,0.015983,9
0.003419,0.02814,0.036487,0.017905,9
0.003042,0.024658,0.033412,0.013358,9
0.002472,0.028566,0.034739,0.018559,9
0.003287,0.028124,0.032976,0.016877,9
0.003544,0.02488,0.033009,0.022711,9
0.003447,0.02676,0.035619,0.015447,9
0.003267,0.028647,0.036429,0.016262,9
0.00235,0.02705,0.031273,0.013141,9
0.003447,0.028617,0.035946,0.015974,9
0.003464,0.027196,0.036688,0.013728,9
0.003185,0.026331,0.035827,0.015047,9
0.00358,0.035089,0.034094,0.014147,9
0.002416,0.028294,0.034503,0.024342,9
0.003046,0.02933,0.032291,0.023859,9
0.004127,0.02752,0.050912,0.025827,9
0.00277,0.030028,0.037131,0.02765,9
0.002555,0.025461,0.037214,0.019174,9
0.003192,0.034438,0.039062,0.016445,9
0.00425,0.027718,0.038065,0.028137,9
0.002662,0.023062,0.032118,0.014154,9
0.00319,0.023393,0.029277,0.013239,9
0.00292,0.026605,0.030105,0.016003,9
0.003384,0.03692,0.036619,0.014353,9
0.003373,0.028545,0.030056,0.015102,9
0.00324,0.024051,0.031169,0.013636,9
0.002541,0.022521,0.029576,0.013013,9
0.002961,0.028414,0.036485,0.014786,9
0.00236,0.024917,0.03232,0.012411,9
0.002611,0.028936,0.030553,0.015132,9
0.002582,0.026167,0.035343,0.018051,9
0.002553,0.029084,0.030307,0.023079,9
0.002633,0.029954,0.034665,0.013839,9
0.002395,0.025326,0.030704,0.01417,9
0.002962,0.026743,0.033417,0.014333,9
0.003381,0.02476,0.034713,0.014019,9
0.002912,0.024417,0.033699,0.01228,9
0.003377,0.024465,0.036387,0.014083,9
0.003249,0.029024,0.040062,0.017953,9
0.003176,0.024053,0.0386,0.014248,9
0.00294,0.023851,0.045235,0.014916,9
0.00275,0.028612,0.032934,0.01326,9
0.00254,0.023688,0.0361,0.013267,9
0.002783,0.022273,0.06769,0.02355,9
0.002498,0.025135,0.028603,0.013075,9
0.00319,0.023145,0.037597,0.013231,9
0.002765,0.026902,0.033836,0.015068,9
0.002771,0.037063,0.067671,0.014228,9
0.002901,0.031282,0.038313,0.018534,9
0.002675,0.024378,0.036508,0.016732,9
0.002686,0.024343,0.031017,0.017477,9
0.002947,0.024426,0.038857,0.016657,9
0.002779,0.024526,0.038495,0.013291,9
0.00295,0.025637,0.035929,0.01601,9
0.002882,0.030722,0.063677,0.023931,9
0.002449,0.027093,0.036398,0.022164,9
0.003895,0.02679,0.035722,0.012436,9
0.002482,0.024616,0.028851,0.012768,9
0.002549,0.026586,0.030876,0.041493,9
0.002283,0.026251,0.029832,0.012953,9
0.002376,0.026525,0.033027,0.01762,9
0.003165,0.0266,0.029712,0.040234,9
0.00258,0.03882,0.050432,0.017091,9
0.003103,0.034644,0.040117,0.017164,9
0.002621,0.057169,0.066889,0.020526,9
0.002423,0.04767,0.039473,0.014574,9
0.002975,0.038361,0.043432,0.015701,9
0.003251,0.039033,0.048077,0.015244,9
0.0026,0.045477,0.036608,0.020232,9
0.00275,0.028731,0.043726,0.032457,9
0.002908,0.022286,0.029988,0.020644,9
0.002648,0.025285,0.032491,0.032687,9
0.002955,0.023812,0.032021,0.019702,9
0.003802,0.025396,0.036488,0.014203,9
0.003069,0.024341,0.052163,0.032871,9
0.002836,0.027607,0.042321,0.02546,9
0.002559,0.028934,0.035018,0.021898,9
0.003026,0.03176,0.043595,0.024979,9
0.003053,0.028318,0.035036,0.018762,9
0.003025,0.038291,0.035951,0.022791,9
0.002852,0.028736,0.036266,0.021782,9
0.002984,0.032153,0.035027,0.016893,9
0.003271,0.027833,0.037307,0.026144,9
0.002803,0.03187,0.04023,0.028694,9
0.003007,0.031365,0.03943,0.021049,9
0.002992,0.033174,0.043442,0.035922,9
0.0028,0.028981,0.046408,0.023207,9
0.003347,0.033372,0.033198,0.020279,9
0.003009,0.035982,0.033926,0.029763,9
0.003007,0.036476,0.039612,0.020991,9
0.00321,0.025989,0.04486,0.02624,9
0.003453,0.025193,0.036024,0.026431,9
0.003512,0.026697,0.04562,0.027818,9
0.002888,0.025542,0.035854,0.016206,9
0.003553,0.026499,0.038559,0.026815,9
0.003573,0.025605,0.035412,0.017144,9
0.002865,0.028367,0.0381,0.025542,9
0.002695,0.023677,0.034429,0.023168,9
0.00251,0.02462,0.034544,0.014303,9
0.002606,0.027502,0.034608,0.017607,9
0.002655,0.025863,0.035806,0.027736,9
0.002546,0.02785,0.034604,0.018274,9
0.002456,0.027315,0.034126,0.017399,9
0.00387,0.029012,0.032678,0.015321,9
0.002783,0.030331,0.030444,0.015325,9
0.00282,0.029919,0.041872,0.017384,9
0.002973,0.024931,0.037874,0.015178,9
0.003027,0.030081,0.036468,0.015985,9
0.003384,0.025002,0.038678,0.02365,9
0.002671,0.030209,0.039422,0.02264,9
0.002848,0.028126,0.033609,0.014761,9
0.004017,0.02593,0.034454,0.016392,9
0.002535,0.0261,0.030112,0.012884,9
0.003611,0.037606,0.035977,0.0183,9
0.002529,0.025812,0.034881,0.017604,9
0.003293,0.026613,0.055888,0.019947,9
0.003714,0.025897,0.035209,0.017229,9
0.003404,0.025482,0.037239,0.020152,9
0.00262,0.025904,0.036989,0.021793,9
0.003277,0.026175,0.035586,0.014008,9
0.002515,0.027149,0.035573,0.018578,9
0.002669,0.028318,0.037687,0.014504,9
0.002858,0.025697,0.035723,0.014405,9
0.002468,0.025837,0.034511,0.013416,9
0.002593,0.025201,0.037211,0.012683,9
0.0039,0.025556,0.040296,0.018879,9
0.003343,0.024757,0.049483,0.03736,9
0.003725,0.025217,0.039721,0.033025,9
0.002942,0.025889,0.051713,0.013091,9
0.003309,0.027544,0.044505,0.019509,9
0.003858,0.022926,0.044447,0.025194,9
0.003339,0.027538,0.05152,0.02121,9
0.00359,0.040355,0.035314,0.021292,9
0.004063,0.03279,0.033509,0.032859,9
0.003554,0.025072,0.037968,0.032734,9
0.003986,0.033678,0.035073,0.029875,9
0.003387,0.036198,0.035339,0.030015,9
0.003937,0.028371,0.035607,0.032889,9
0.003036,0.028066,0.033372,0.018611,9
0.002904,0.026486,0.035845,0.013979,9
0.003142,0.028669,0.036009,0.016104,9
0.002879,0.026316,0.038856,0.014432,9
0.00305,0.030991,0.03301,0.015188,9
0.003676,0.032754,0.036362,0.014721,9
0.002838,0.029477,0.041036,0.016257,9
0.003312,0.027549,0.035774,0.014903,9
0.002902,0.02737,0.03595,0.027895,9
0.003179,0.037861,0.076058,0.031439,9
0.002853,0.026846,0.036741,0.03982,9
0.003027,0.026045,0.040117,0.022983,9
0.003266,0.02657,0.036832,0.019472,9
0.003427,0.026675,0.038409,0.01847,9
0.00294,0.026216,0.038575,0.024231,9
0.00341,0.027686,0.04992,0.024782,9
0.003091,0.027595,0.05406,0.027204,9
0.003311,0.029187,0.048202,0.0264,9
0.003543,0.027909,0.042701,0.0253,9
0.003278,0.028686,0.043724,0.023245,9
0.003042,0.029083,0.05468,0.02425,9
0.0038,0.028487,0.053146,0.019373,9
0.002649,0.037894,0.044651,0.021911,9
0.002345,0.028113,0.031329,0.015573,9
0.002551,0.027303,0.037046,0.022452,9
0.002719,0.030562,0.040966,0.020465,9
0.003196,0.02931,0.047155,0.023367,9
0.003309,0.029273,0.044572,0.01261,9
0.00263,0.026425,0.036829,0.020986,9
0.003362,0.038305,0.055559,0.023639,9
0.00288,0.02957,0.06243,0.021435,9
0.003025,0.033141,0.076212,0.01599,9
0.003141,0.028949,0.079943,0.02539,9
0.003373,0.036641,0.056756,0.026509,9
0.003357,0.038224,0.057963,0.018909,9
0.003175,0.038242,0.065019,0.019929,9
0.003245,0.02603,0.033673,0.013466,9
0.00316,0.026061,0.034104,0.019335,9
0.002853,0.02813,0.033266,0.016728,9
0.004376,0.026755,0.049286,0.019827,9
0.003482,0.024961,0.037399,0.022344,9
0.003234,0.028188,0.035198,0.018236,9
0.00444,0.028042,0.051145,0.019396,9
0.003179,0.026734,0.035929,0.016483,9
0.002621,0.026181,0.034308,0.01397,9
0.003153,0.03671,0.035301,0.017021,9
0.003145,0.024658,0.033019,0.025205,9
0.003438,0.027209,0.051517,0.018067,9
0.00342,0.026969,0.035828,0.015739,9
0.003096,0.026273,0.035283,0.013327,9
0.003025,0.040815,0.060777,0.019084,9
0.00275,0.025078,0.032437,0.017302,9
0.004429,0.037376,0.035174,0.016763,9
0.002925,0.04179,0.037835,0.018619,9
0.00278,0.032695,0.029191,0.01596,9
0.002921,0.039344,0.03646,0.018552,9
0.003005,0.038911,0.036421,0.015965,9
0.0043,0.0158,0.019539,0.012123,10
0.002746,0.013715,0.009962,0.009026,10
0.003592,0.012674,0.019011,0.011172,10
0.002953,0.017523,0.016676,0.011728,10
0.004526,0.013254,0.016247,0.012074,10
0.003145,0.014905,0.018675,0.012022,10
0.004274,0.016816,0.019219,0.011405,10
0.003201,0.008209,0.014169,0.012654,10
0.002503,0.011186,0.015492,0.017462,10
0.004285,0.007456,0.016898,0.011933,10
0.002367,0.018743,0.021176,0.007875,10
0.003199,0.016703,0.019786,0.015399,10
0.004126,0.015712,0.020846,0.009685,10
0.002399,0.012833,0.011525,0.011298,10
0.003614,0.02142,0.018349,0.015869,10
0.002846,0.01517,0.020194,0.011548,10
0.003297,0.015407,0.01992,0.01229,10
0.002756,0.019819,0.019862,0.01677,10
0.003461,0.015206,0.016105,0.015362,10
0.003154,0.015751,0.018445,0.021325,10
0.002704,0.005989,0.020153,0.013087,10
0.004292,0.00883,0.015122,0.012856,10
0.004847,0.011424,0.016428,0.013339,10
0.003286,0.010693,0.016312,0.013158,10
0.00418,0.01309,0.016963,0.013197,10
0.004236,0.013368,0.015393,0.012162,10
0.003063,0.010991,0.009594,0.012506,10
0.00488,0.016987,0.01362,0.012473,10
0.003655,0.016418,0.019713,0.013218,10
0.002809,0.012877,0.017339,0.01359,10
0.002905,0.009684,0.017236,0.010836,10
0.003327,0.008569,0.017489,0.012345,10
0.003115,0.012384,0.017446,0.011876,10
0.002218,0.010421,0.01744,0.009123,10
0.003191,0.011983,0.016198,0.009025,10
0.003527,0.016906,0.013596,0.014097,10
0.002397,0.013054,0.017144,0.015459,10
0.002406,0.006305,0.016071,0.014283,10
0.002347,0.008197,0.018063,0.013018,10
0.002603,0.01036,0.014934,0.016017,10
0.002378,0.010992,0.014681,0.020259,10
0.002282,0.012637,0.013081,0.010331,10
0.002619,0.011688,0.017334,0.012483,10
0.002727,0.012977,0.019464,0.011037,10
0.004117,0.011324,0.016689,0.016508,10
0.002578,0.009533,0.01724,0.012997,10
0.002879,0.010939,0.017299,0.011382,10
0.002882,0.012192,0.01876,0.008245,10
0.0028,0.013018,0.024004,0.010005,10
0.002712,0.009179,0.017427,0.013122,10
0.002567,0.01191,0.017925,0.012937,10
0.002582,0.008784,0.016499,0.013622,10
0.002913,0.008082,0.017984,0.013567,10
0.002709,0.007671,0.016383,0.013442,10
0.002574,0.010358,0.017355,0.013624,10
0.003914,0.010857,0.015746,0.016188,10
0.002306,0.008352,0.016497,0.009154,10
0.002499,0.011227,0.013609,0.008108,10
0.002653,0.007689,0.018508,0.0116,10
0.002601,0.006967,0.01572,0.015766,10
0.002267,0.008062,0.017161,0.00978,10
0.002355,0.008202,0.01854,0.009799,10
0.003104,0.012152,0.017744,0.009653,10
0.002194,0.008597,0.02422,0.008144,10
0.002451,0.005341,0.017494,0.010129,10
0.002208,0.008051,0.018848,0.015204,10
0.002185,0.011498,0.016387,0.009405,10
0.002376,0.008264,0.016521,0.010256,10
0.002216,0.009827,0.023498,0.007681,10
0.002429,0.011569,0.018462,0.011623,10
0.002915,0.008196,0.015822,0.014749,10
0.002641,0.010626,0.016373,0.02176,10
0.002471,0.011846,0.013666,0.015991,10
0.002103,0.014802,0.014755,0.011541,10
0.004173,0.015694,0.01782,0.012024,10
0.002185,0.010517,0.018134,0.01681,10
0.002182,0.017568,0.018674,0.017392,10
0.002045,0.011038,0.016193,0.021937,10
0.001536,0.007742,0.016695,0.023235,10
0.001506,0.008279,0.016541,0.020563,10
0.001977,0.006885,0.016781,0.019009,10
0.001741,0.010273,0.014705,0.016016,10
0.001621,0.007125,0.017137,0.020412,10
0.002404,0.00715,0.017211,0.020049,10
0.001198,0.007089,0.010505,0.011181,10
0.001981,0.006581,0.01577,0.013104,10
0.002598,0.006885,0.015992,0.014415,10
0.002077,0.007079,0.012148,0.012577,10
0.001806,0.01262,0.016216,0.012062,10
0.002616,0.010983,0.012006,0.016588,10
0.000865,0.007421,0.019694,0.01225,10
0.003953,0.011186,0.015326,0.016924,10
0.002147,0.008558,0.015423,0.014353,10
0.004036,0.011349,0.015312,0.016942,10
0.002512,0.011563,0.013929,0.015163,10
0.002757,0.010346,0.015381,0.020203,10
0.001729,0.01169,0.014229,0.012965,10
0.003346,0.011533,0.015298,0.016972,10
0.002141,0.019509,0.024085,0.018517,10
0.001031,0.008113,0.019065,0.020863,10
0.001479,0.008198,0.018393,0.01126,10
0.002398,0.009047,0.018893,0.012435,10
0.001855,0.009719,0.018709,0.014137,10
0.001094,0.007572,0.01769,0.009786,10
0.001275,0.00735,0.017118,0.012844,10
0.002863,0.012808,0.016213,0.012998,10
0.00229,0.012374,0.016005,0.012247,10
0.002345,0.01169,0.013748,0.012208,10
0.001769,0.01992,0.013102,0.012726,10
0.001968,0.011683,0.013011,0.014524,10
0.001668,0.010967,0.013163,0.010573,10
0.00192,0.010314,0.013718,0.009679,10
0.002492,0.007878,0.016956,0.00997,10
0.0022,0.007479,0.01555,0.012908,10
0.002496,0.01158,0.021784,0.012781,10
0.002298,0.010953,0.019323,0.007986,10
0.002347,0.011076,0.018086,0.007877,10
0.002251,0.007726,0.015343,0.01049,10
0.00198,0.006822,0.012523,0.012657,10
0.00242,0.011536,0.024775,0.007756,10
0.002191,0.012447,0.015568,0.008399,10
0.001811,0.011707,0.022422,0.00797,10
0.002824,0.007829,0.017245,0.008691,10
0.002192,0.009806,0.02473,0.009489,10
0.002663,0.007989,0.024052,0.008074,10
0.002512,0.005787,0.019574,0.010919,10
0.002337,0.009366,0.016288,0.017544,10
0.00198,0.007943,0.022299,0.018179,10
0.002046,0.008079,0.015601,0.017185,10
0.002295,0.017012,0.016284,0.018467,10
0.001768,0.008811,0.01623,0.012962,10
0.002,0.007141,0.015893,0.016672,10
0.002421,0.006282,0.016968,0.018047,10
0.001779,0.00706,0.014036,0.014298,10
0.002413,0.022478,0.009457,0.031581,10
0.002524,0.022688,0.009125,0.01456,10
0.003832,0.022022,0.007704,0.015692,10
0.002117,0.017752,0.013579,0.016151,10
0.001937,0.023612,0.02339,0.015387,10
0.001715,0.019274,0.012197,0.011593,10
0.002955,0.008819,0.016869,0.01433,10
0.002271,0.007616,0.016358,0.012572,10
0.002401,0.00871,0.016165,0.015315,10
0.002288,0.00753,0.011325,0.01096,10
0.003156,0.011004,0.016574,0.013437,10
0.002947,0.009401,0.017068,0.013888,10
0.002559,0.00924,0.016251,0.012525,10
0.00521,0.011065,0.015306,0.013458,10
0.00352,0.011041,0.015134,0.016796,10
0.002635,0.011581,0.014856,0.016404,10
0.004613,0.007044,0.015941,0.012192,10
0.001815,0.016996,0.013066,0.014771,10
0.002949,0.018525,0.012989,0.013066,10
0.004453,0.008739,0.014788,0.015041,10
0.002339,0.013054,0.016875,0.021226,10
0.002592,0.014151,0.017348,0.015878,10
0.002644,0.014032,0.016127,0.019884,10
0.002525,0.011337,0.018353,0.014283,10
0.002234,0.013388,0.018885,0.018041,10
0.00251,0.00982,0.017898,0.018428,10
0.002354,0.011532,0.017544,0.015326,10
0.002176,0.011217,0.019886,0.010113,10
0.002397,0.006152,0.01608,0.011717,10
0.002012,0.007387,0.016168,0.009144,10
0.002177,0.006655,0.016942,0.011619,10
0.002119,0.008027,0.030257,0.008948,10
0.001919,0.007369,0.013674,0.011187,10
0.002066,0.014093,0.019009,0.015782,10
0.002532,0.009634,0.014852,0.017408,10
0.0015,0.007518,0.013675,0.011667,10
0.002191,0.007026,0.014669,0.021874,10
0.002381,0.013466,0.015642,0.017569,10
0.002374,0.011424,0.014548,0.017212,10
0.002262,0.008054,0.014356,0.011095,10
0.002203,0.009847,0.013681,0.017008,10
